label, Attack, AttackCount, AddSingleStageDamage, AddOverAttackDamage, BP, Hit, SureHit, Hate, Speed, AfterCasterSpeed, AfterTargetSpeed, Attribute, BaseParameter, BeforeGuard, AfterGuard, OverAttack, OverAttackLeft, OverAttackRight, OverAttackSelf, Bump, Limit, HitArea, Penetration, RaceSlayer, Random, ReserveType, ReserveProb, ReserveCancel, TargetType, TargetParty, Trace, TraceDifficulty, Turn, BaseElement, EffectType, EffectParam, AddEffectSequence, AddEffect, AddEffectParam, DisableSelect
ARTS_002_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_003_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_004_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_005_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_006_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_007_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_008_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_009_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_010_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_011_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_012_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_013_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_014_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_015_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_016_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_017_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_018_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_019_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
ARTS_020_UN, 14, 1, 25, 13, 1, 50, _NOT_SPECIFIED_, 24, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Wil Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 95, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0700_A, 30, 1, 11, 20, 2, 95, _NOT_SPECIFIED_, 22, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Qui Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Chase, 100, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0000_A, 26, 1, 11, 20, 2, 94, _NOT_SPECIFIED_, 44, -2, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Str Vit, 1, _NOT_SPECIFIED_, 1, 1, 0, 1, 1, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, HateUp _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, 100 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0310_A, 100, 1, 12, 21, 3, 0, _NOT_SPECIFIED_, 0, 3, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Parry, 75, 0, Self, Caster, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, 1
SOUL_E_M0720_A, 33, 1, 12, 21, 3, 95, _NOT_SPECIFIED_, 23, 4, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Qui Vit, _NOT_SPECIFIED_, 1, 1, 0, 1, 1, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M1000_A, 60, 1, 5, 21, 3, 95, 1, 30, 1, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 0, 1, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Counter, 80, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, InvalidGuard _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, 100 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0520_A, 48, 1, 15, 24, 5, 95, _NOT_SPECIFIED_, 27, 1, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Str Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 3, 3, 1, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, Darkness _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, 50 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M1020_A, 36, 1, 25, 11, 3, 89, _NOT_SPECIFIED_, 42, 1, 6, 4, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Str Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, Stun _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, 50 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0100_A, 39, 1, 25, 11, 3, 89, _NOT_SPECIFIED_, 44, 2, 6, 4, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Str Vit, _NOT_SPECIFIED_, 1, 1, 0, 1, 1, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, None _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0010_A, 75, 1, 26, 12, 4, 0, _NOT_SPECIFIED_, 0, -4, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Protect, 100, 0, Other, Caster, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, 1
SOUL_E_M0210_A, 51, 1, 27, 13, 5, 89, _NOT_SPECIFIED_, 49, 1, 10, 5, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Str Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 2, 0, 1, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Plant, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, None _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0410_A, 21, 1, 25, 11, 3, 88, _NOT_SPECIFIED_, 35, 1, 6, 4, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Str Wil, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 1, 1, 1, 1, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, All, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M2200_A, 13, 1, 24, 10, 2, 89, _NOT_SPECIFIED_, 23, 4, 4, 3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Str Wil, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 2, 1, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, All, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0800_A, 26, 1, 11, 20, 2, 97, 0, 22, 1, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 0, 1, 0, 0, Air, _NOT_SPECIFIED_, Winged, _NOT_SPECIFIED_, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0120_A, 60, 1, 5, 21, 3, 92, 1, 30, -1, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 0, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Counter, 80, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ InvalidGuard _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ 100 _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
