BaseArts,ArtsName,ArtsText,OverAttackFirst,OverAttackLast,BloodArts,InheritArts,Inspiration,Invalid,Magic,MonsterArts,OriginalArts,Rankup,SoulArts
MAG_MG_B_05_Ka05,Incineration,(Enemy/Single Target/Antiair/INT/Fire) Sudden death chance 50%. Target attack power -20%.,Incinera,Tion,False,False,False,False, True,False,False,True,False
MAG_MG_C_01_Do01,Spellbind,(Enemy/Single Target/Antiair/INT/Earth) Paralysis chance 75%.,Spell,Bind,False,False,False,False, True,False,False,True,False
MAG_MG_C_02_Do02,Delay Order,(Enemy/Single Target/Antiair) Distract chance 100%. Target speed -24%.,Delay,Order,False,False,False,False, True,False,False,True,False
MAG_MG_C_03_Do03,Hypergravity,(Enemy/All Targets/Antiair/INT/Earth),Hyper,Gravity,False,False,False,False, True,False,False,True,False
MAG_MG_C_04_Do04,Wall of Earth,(Ally/All Targets) Target defense +10%.,Wall of,Earth,False,False,False,False, True,False,False,True,False
MAG_MG_C_05_Do05,Churning Earth,(Enemy/All Targets/Antiair/INT/Earth) Target defense -10%.,Churning,Earth,False,False,False,False, True,False,False,True,False
MAG_MG_C_05_Do15_A,Churning Earth,(Enemy/All Targets/Antiair/INT/Earth) Target defense -10%.,Churning,Earth,False,False,False,False, True,False,False,True,False
MAG_MG_D_01_Ki01,Blood Curdle,(Enemy/Single Target/Antiair/INT/Metal) Stun chance 50%.,Blood,Curdle,False,False,False,False, True,False,False,True,False
MAG_MG_D_02_Ki02,Magical Harmony,(Ally/Single Target) Expand combo range (L).,Magical,Harmony,False,False,False,False, True,False,False,True,False
MAG_MG_D_03_Ki03,Vermilion Sands,(Enemy/All Targets/Antiair/INT/Metal) Darkness chance 75%.,Vermilion,Sands,False,False,False,False, True,False,False,True,False
MAG_MG_D_04_Ki04,Magic Breath,(Self) BP cost -2.,Magic,Breath,False,False,False,False, True,False,False,True,False
MAG_MG_D_05_Ki05,The Tower,(Enemy/All Targets/Antiair/INT/Metal) Target spell power -20%.,The,Tower,False,False,False,False, True,False,False,True,False
MAG_MG_E_01_Su01,Sharp Pain,(Enemy/Single Target/Antiair/INT/Water) Poison chance 75%.,Sharp,Pain,False,False,False,False, True,False,False,True,False
MAG_MG_E_02_Su02,Holy Water,(Ally/All Targets) Cure status ailments.,Holy,Water,False,False,False,False, True,False,False,True,False
MAG_MG_E_03_Su03,Aqua Sphere,(Enemy/Single Target/Antiair/INT/Water) Remove special effects.,Aqua,Sphere,False,False,False,False, True,False,False,True,False
MAG_MG_E_04_Su04,Hasten Time,(Ally/All Targets) Target speed +8%.,Hasten,Time,False,False,False,False, True,False,False,True,False
MAG_MG_E_05_Su05,Snowstorm,(Enemy/All Targets/Antiair/INT/Water) Target speed -8%.,Snow,Storm,False,False,False,False, True,False,False,True,False
OHS_WL000_A01,Knee Split,(Enemy/Single Target/STR) [Custom Tech] Stun chance 50%.,Knee,Split,False,False,False,False,Flase,False,True,True,False
OHS_WL000_A01,Focused Split,(Enemy/Single Target/STR) Own spell power +10%.,Focused,Split,False,False,False,False,Flase,False,True,True,False
OHS_WL000_A02,Uncouth Assault,(Enemy/Single Target/STR) [Custom Tech] Provoke enemy.,Uncouth,Assault,False,False,False,False,Flase,False,True,True,False
OHS_WL000_A04,Pursuant Blade,(Enemy/Single Target/MOB) [Custom Tech] ,Pursuant,Blade,False,False,False,False,Flase,False,True,True,False
OHS_WL000_B01,Macabre Dance,(Enemy/Single Target/STR) [Custom Tech] Darkness chance 50%.,Macabre,Dance,False,False,False,False,Flase,False,True,True,False
OHS_WLLSW_B01,Abiding Blade,(Enemy/Single Target/STR) [Custom Tech] ,Abiding,Abiding,False,False,False,False,Flase,False,True,True,False
OHS_WLLSW_B02,Airswell,(Enemy/Back/Antiair/STR) [Custom Tech] Attack enemies positioned in the back. Stun chance 25%.,Air,Swell,False,False,False,False,Flase,False,True,True,False
OHS_WLLSW_B03,Triple Crush,(Enemy/Single Target/Antiair/STR) [Custom Tech] ,Triple,Crush,False,False,False,False,Flase,False,True,True,False
OHS_WLLSW_B04,Moonless Sky,(Enemy/Single Target/STR) [Custom Tech] ,Moonless,Sky,False,False,False,False,Flase,False,True,True,False
OHS_WLRAP_A01,Bond Avant,(Enemy/Single Target/MOB) [Custom Tech] Remove enmity.,Bond,Avant,False,False,False,False,Flase,False,True,True,False
OHS_WLRAP_A02,Dernier Tonnerre,(Enemy/Single Target/MOB) [Custom Tech] Paralysis chance 50%.,Dernier,Tonnerre,False,False,False,False,Flase,False,True,True,False
OHS_WLRAP_B01,Battement,(Enemy/All Targets/MOB) [Custom Tech] ,Batt,Ement,False,False,False,False,Flase,False,True,True,False
OHS_WLRAP_B02,Contre Attaque,(Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech] ,Contre,Attaque,False,False,False,False,Flase,False,True,True,False
OHS_WLDAG_A01,Startling Venom,(Enemy/Single Target/DEX) [Custom Tech] Poison chance 75%.,Startling,Venom,False,False,False,False,Flase,False,True,True,False
OHS_WLDAG_B01,Solitary Twilight,(Enemy/Single Target/DEX) [Custom Tech] ,Solitary,Twilight,False,False,False,False,Flase,False,True,True,False
OHS_WLDAG_B02,Sacrificial Stabbing,(Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech] Sudden death chance 25%.,Sacrificial,Stab,False,False,False,False,Flase,False,True,True,False
OHS_WLDAG_B03,Linked Fractals,(Enemy/Single Target/DEX) [Custom Tech] Stun chance 50%.,Linked,Fractals,False,False,False,False,Flase,False,True,True,False
OHS_WLAXE_A01,Tuning Divide,(Enemy/Single Target/STR) [Custom Tech] Own attack power +10%.,Tuning,Divide,False,False,False,False,Flase,False,True,True,False
OHS_WLAXE_B01,Brutal Scarlet,(Enemy/Single Target/DEX) [Custom Tech] ,Bruta,Scarlet,False,False,False,False,Flase,False,True,True,False
OHS_WLAXE_B02,Theatrical Gig,(Enemy/Single Target/STR) [Custom Tech] Distract chance 50%. Own spell power +10%.,Theatrical,Gig,False,False,False,False,Flase,False,True,True,False
OHS_WLAXE_B03_EX1_BASE,Beat Rush,(Enemy/Single Target/STR) [Custom Tech] Target speed -8%.,Beat,Rush,False,False,False,False,Flase,False,True,True,False
THS_WH000_A01,Boasting Slash,(Enemy/Single Target/STR) [Custom Tech] Provoke enemy.,Boasting,Slash,False,False,False,False,Flase,False,True,True,False
THS_WH000_A01,Focusing Smash,(Enemy/Single Target/STR) Own spell power +20%.,Focusing,Smash,False,False,False,False,Flase,False,True,True,False
THS_WH000_A02,Enfeebling Slash,(Enemy/Single Target/DEX) [Custom Tech] Target attack power -20%.,Enfeebling,Slash,False,False,False,False,Flase,False,True,True,False
THS_WH000_A04,Air Raid,(Enemy/Single Target/STR) [Custom Tech] Target defense -10%.,Air,Raid,False,False,False,False,Flase,False,True,True,False
THS_WH000_B01,Twister,(Enemy/All Targets/STR) [Custom Tech] ,Twist,Twister,False,False,False,False,Flase,False,True,True,False
THS_WHGSW_A01,Bull Pursuit,(Enemy/Single Target/MOB) [Custom Tech] ,Bull,Pursuit,False,False,False,False,Flase,False,True,True,False
THS_WHGSW_B01,Mineshaft Slash,(Enemy/Single Target/STR) [Custom Tech] Mech paralysis chance 50%.,Mine,Slash,False,False,False,False,Flase,False,True,True,False
THS_WHGSW_B02,Schnell,(Enemy/Single Target/STR) [Custom Tech] Provoke enemy. Own speed +8%.,Sch,Nell,False,False,False,False,Flase,False,True,True,False
THS_WHGSW_B03,Super Smash,(Enemy/Single Target/STR) [Custom Tech] ,Super,Smash,False,False,False,False,Flase,False,True,True,False
THS_WHGSW_B04,Power Raiser,(Enemy/Single Target/STR) [Custom Tech] Own attack power +20%.,Power,Raise,False,False,False,False,Flase,False,True,True,False
THS_WHSSW_A01,Mistwalker,(Enemy/Single Target/DEX) [Custom Tech] ,Mist,Walker,False,False,False,False,Flase,False,True,True,False
THS_WHSSW_B01,Dark Centipede,(Enemy/Single Target/Antiground/MOB) [Custom Tech] ,Dark,Centipede,False,False,False,False,Flase,False,True,True,False
THS_WHSSW_B02,Tigris Sever,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Stun chance 50%.,Tigris,Sever,False,False,False,False,Flase,False,True,True,False
THS_WHSSW_B03,Running Slash,(Enemy/Single Target/MOB) [Custom Tech] ,Running,Slash,False,False,False,False,Flase,False,True,True,False
THS_WHSSW_B04_EX1_BASE,Disturbed Petals,(Enemy/Single Target/STR) [Custom Tech] Confusion chance 50%.,Disturbed,Petals,False,False,False,False,Flase,False,True,True,False
THS_WHPSW_A01_EX1_BASE,Divine Lancer,(Enemy/Single Target/DEX) [Custom Tech] Target defense -10%.,Divine,Lancer,False,False,False,False,Flase,False,True,True,False
THS_WHPSW_B01,Surging Oscillation,(Enemy/Single Target/DEX) [Custom Tech] ,Surging,Oscillation,False,False,False,False,Flase,False,True,True,False
THS_WHPSW_B02,Spring Stardust,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Paralysis chance 25%.,Spring,Stardust,False,False,False,False,Flase,False,True,True,False
THS_WHPSW_B03,Reaper,(Enemy/Single Target/DEX) [Custom Tech] Stun chance 50%.,Rea,Per,False,False,False,False,Flase,False,True,True,False
THS_WHPSW_B04_EX1_BASE,Tri-Spell Barrier,(Enemy/Single Target/DEX) [Custom Tech] Target spell power -10%. Distract chance 50%. Own spell power +10%.,Tri-Spell,Barrier,False,False,False,False,Flase,False,True,True,False
OHG_GL000_A01,Delayed Salvo,(Enemy/Single Target/Antiair/DEX) [Custom Tech] ,Delayed,Salvo,False,False,False,False,Flase,False,True,True,False
OHG_GL000_A01,Focusing Fire,(Enemy/Single Target/Antiair/DEX) Own spell power +10%.,Focusing,Fire,False,False,False,False,Flase,False,True,True,False
OHG_GL000_A02,Deterring Discharge,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Provoke enemy.,Deterring,Discharge,False,False,False,False,Flase,False,True,True,False
OHG_GL000_A04,Falconfire,(Enemy/Single Target/Antiair/DEX) [Custom Tech] ,Falcon,Fire,False,False,False,False,Flase,False,True,True,False
OHG_GL000_A05,Supporting Sweep,(Enemy/Single Target/Antiground/MOB) [Custom Tech] Stun chance 50%.,Supporting,Sweep,False,False,False,False,Flase,False,True,True,False
OHG_GL000_B01,Run and Gun,(Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech] ,Run and,Gun,False,False,False,False,Flase,False,True,True,False
OHG_GL000_B03,Seulement Toi,(Enemy/Single Target/Antiair/DEX) [Custom Tech] When leading a United Attack all participants' attack power +20%.,Seulement,Toi,False,False,False,False,Flase,False,True,True,False
OHG_GL000_B04,Odious Bullet,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Target attack power -10%. Provoke enemy.,Odious,Bullet,False,False,False,False,Flase,False,True,True,False
OHG_GL000_B05,Anti-Material Shot,(Enemy/Single Target/Antiair/DEX) [Custom Tech] ,Anti-,Material Shot,False,False,False,False,Flase,False,True,True,False
OHG_GL000_B06,Hazefire,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Distract chance 50%.,Haze,Fire,False,False,False,False,Flase,False,True,True,False
OHG_GL000_B08,Fallen Shell,(Enemy/Single Target/Antiair/DEX) [Custom Tech] ,Fallen,Shell,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,Clearing Bullet,(Enemy/Single Target/Antiair/DEX) [Custom Tech] ,Clearing,Bullet,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,Focused Buckshot,(Enemy/Single Target/Antiair/DEX) Own spell power +20%.,Focused,Buckshot,False,False,False,False,Flase,False,True,True,False
THG_GH000_A02,Earth Dragon,(Enemy/Single Target/Antiground/DEX) [Custom Tech] Target speed -8%.,Earth,Dragon,False,False,False,False,Flase,False,True,True,False
THG_GH000_A03,Starshell,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Provoke enemy. Own defense +10%.,Star,Shell,False,False,False,False,Flase,False,True,True,False
THG_GH000_A04,Spirit Buster,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Target defense -10%.,Spirit,Buster,False,False,False,False,Flase,False,True,True,False
THG_GH000_B01,Quick-Happy,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Own attack power +10%.,Quick-,Happy,False,False,False,False,Flase,False,True,True,False
THG_GH000_B02,Full Suppression,(Enemy/All Targets/Antiair/DEX) [Custom Tech] ,Full,Suppression,False,False,False,False,Flase,False,True,True,False
THG_GHMAC_A01,Rapid Cutter,(Enemy/Single Target/Antiair/MOB) [Custom Tech] ,Rapid,Cutter,False,False,False,False,Flase,False,True,True,False
THG_GHMAC_B01,Coordinated Bombardment,(Enemy/All Targets/Antiair/DEX) [Custom Tech] Darkness chance 50%.,Coordinated,Bombard,False,False,False,False,Flase,False,True,True,False
THG_GHMAC_B02,Provocative Revolt,(Enemy/Random Target/Antiair/DEX) [Custom Tech] Provoke enemy.,Provocative,Revolt,False,False,False,False,Flase,False,True,True,False
THG_GHFLA_A01,Counterfire,(Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech] ,Counter,Fire,False,False,False,False,Flase,False,True,True,False
THG_GHFLA_B01,Ignition,(Enemy/Single Target/Antiair/DEX) [Custom Tech] ,Igni,Tion,False,False,False,False,Flase,False,True,True,False
THG_GHFLA_B02,Conditional Scorch,(Enemy/Single Target/Antiair/DEX) [Custom Tech] ,Conditional,Scorch,False,False,False,False,Flase,False,True,True,False
THG_GHELE_A01,Magnetic Destruction,(Enemy/All Targets/Antiair/DEX) [Custom Tech] Mech stun chance 50%.,Magnetic,Destruction,False,False,False,False,Flase,False,True,True,False
THG_GHELE_A02,Electric Stranglehold,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Stun chance 75%.,Electric,Stranglehold,False,False,False,False,Flase,False,True,True,False
THG_GHELE_B01,Shutdown,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Mech paralysis chance 50%.,Shut,Down,False,False,False,False,Flase,False,True,True,False
THG_GHBOM_A01,Bug Hunt,(Enemy/All Targets/Antiground/DEX) [Custom Tech] ,Bug,Hunt,False,False,False,False,Flase,False,True,True,False
THG_GHBOM_B01,Final Break,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Target defense -10%.,Final,Break,False,False,False,False,Flase,False,True,True,False
THG_GHBOM_B02,Daisy Chain,(Enemy/All Targets/Antiair/DEX) [Custom Tech] ,Daisy,Chain,False,False,False,False,Flase,False,True,True,False
THG_GHCHE_A01,Anti-Elemental,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Target spell power -20%.,Anti-,Elemental,False,False,False,False,Flase,False,True,True,False
THG_GHCHE_B01,Anti-Beast,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Poison chance 50%.,Anti-,Beast,False,False,False,False,Flase,False,True,True,False
THG_GHCHE_B02,Anti-Reptile,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Target attack power -20%.,Anti-,Reptile,False,False,False,False,Flase,False,True,True,False
MAR_MA000_A01,Rapid Fist,(Enemy/Single Target/STR) [Custom Tech] ,Rapid,Fist,False,False,False,False,Flase,False,True,True,False
MAR_MA000_A07,Mighty Inch,(Enemy/Single Target/DEX) [Custom Tech] Target defense -10%.,Mighty,Inch,False,False,False,False,Flase,False,True,True,False
MAR_MA000_B03,Counter Raksha,(Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech] Provoke enemy.,Counter,Raksha,False,False,False,False,Flase,False,True,True,False
MAR_MA000_B06,Fulong Firefist,(Enemy/Single Target/STR) [Custom Tech] Own attack power +10%.,Fulong,Firefist,False,False,False,False,Flase,False,True,True,False
MAR_MA000_B08,Sahasrabhuja,(Enemy/Single Target/STR) [Custom Tech] ,Sahas,Rabhuja!,False,False,False,False,Flase,False,True,True,False
MAR_MA000_A02,Raised Side Kick,(Enemy/Single Target/STR) [Custom Tech] ,Raised,Side Kick,False,False,False,False,Flase,False,True,True,False
MAR_MA000_A08,Blitz Bolt,(Enemy/Single Target/MOB) [Custom Tech] ,Blitz,Bolt,False,False,False,False,Flase,False,True,True,False
MAR_MA000_B01,Tracking Flood,(Enemy/Single Target/MOB) [Custom Tech] ,Tracking,Flood,False,False,False,False,Flase,False,True,True,False
MAR_MA000_B04,Draconic Maw,(Enemy/Single Target/STR) [Custom Tech] ,Draconic,Maw,False,False,False,False,Flase,False,True,True,False
MAR_MA000_B07,Axel Rush,(Enemy/Single Target/Antiair/MOB) [Custom Tech] Own speed +8%.,Axel,Rush,False,False,False,False,Flase,False,True,True,False
MAR_MA000_A04,Leg Dive,(Enemy/Single Target/END) [Custom Tech] ,Leg,Dive,False,False,False,False,Flase,False,True,True,False
MAR_MA000_A06,Spiral Splash,(Enemy/Single Target/END) [Custom Tech] ,Spiral,Splash,False,False,False,False,Flase,False,True,True,False
MAR_MA000_A09,Leg Sweep,(Enemy/Single Target/Antiground/DEX) [Custom Tech] Stun chance 50%.,Leg,Sweep,False,False,False,False,Flase,False,True,True,False
MAR_MA000_B02,Surefire Throw,(Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech] ,Surefire,Throw,False,False,False,False,Flase,False,True,True,False
MAR_MA000_B09,Galewhistle,(Enemy/Single Target/END) [Custom Tech] Remove enmity. Provoke enemy.,Gale,Whistle,False,False,False,False,Flase,False,True,True,False
OHS_WL000_A01,Pursuant Slash,(Enemy/Single Target/MOB),Pursuant,Slash,False,False,False,False,Flase,False,True,True,False
OHS_WL000_A01,Alarm,(Enemy/Single Target/STR),Al,Arm,False,False,False,False,Flase,False,True,True,False
OHS_WL000_A04,Peregrine Lunge,(Enemy/Single Target/MOB),Peregrine,Lunge,False,False,False,False,Flase,False,True,True,False
OHS_WLAXE_A01,Hawk Chaser,(Enemy/Single Target/Antiair/MOB),Hawk,Chaser,False,False,False,False,Flase,False,True,True,False
THS_WH000_A01,Terminating Smash,(Enemy/Single Target/STR),Terminating,Smash,False,False,False,False,Flase,False,True,True,False
THS_WH000_A02,Cleansing Flow,(Enemy/Single Target/STR) Target attack power -10%.,Cleansing,Flow,False,False,False,False,Flase,False,True,True,False
THS_WHPSW_B01,Discordant Descent,(Enemy/Single Target/DEX),Discordant,Descent,False,False,False,False,Flase,False,True,True,False
OHG_GL000_B06,Focused Scatter,(Enemy/Single Target/Antiair/DEX) Distract chance 75%.,Focused,Scatter,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,Rough Buckshot,(Enemy/Single Target/Antiair/ACU),Rough,Buckshot,False,False,False,False,Flase,False,True,True,False
OHG_GL000_B04,Impeccable Slowness,(Enemy/Single Target/Antiair/DEX) Target attack power -10%.,Impeccable,Slowness,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
THG_GH000_A01,,,,,False,False,False,False,Flase,False,True,True,False
OHS_WL000_A01,Boulder Slash,(Enemy/Single Target/MOB),Boulder,Slash,False,False,False,False,Flase,False,True,True,True
OHS_WL000_A02,Sprawling Lick,(Enemy/Single Target/STR) Provoke enemy.,Sprawling,Lick,False,False,False,False,Flase,False,True,True,True
OHS_WL000_PROTECT,Gale Parry,(Self) Nullify damage by deflecting attacks.,Gale,Parry,False,False,False,False,Flase,False,True,True,True
OHS_WL000_A04,Mach Cleave,(Enemy/Single Target/MOB),Mach,Cleave,False,False,False,False,Flase,False,True,True,True
OHS_WL000_A04,Demonic Counter,(Enemy/Single Target/Guaranteed Hit/DEX),Demonic,Counter,False,False,False,False,Flase,False,True,True,True
OHS_WL000_B01,Haniwa Swordplay,(Enemy/Single Target/STR) Darkness chance 50%.,Haniwa,Swordplay,False,False,False,False,Flase,False,True,True,True
THS_WH000_A01,Devilish Smash,(Enemy/Single Target/STR) Stun chance 50%.,Devilish,Smash,False,False,False,False,Flase,False,True,True,True
THS_WH000_A02_SOUL_BASE,Clear Water,(Enemy/Single Target/STR),Clear,Water,False,False,False,False,Flase,False,True,True,True
THS_WH000_PROTECT,Lupine Cover,(Ally/Other) Take an attack intended for another ally. Reduces damage taken.,Lupine,Cover,False,False,False,False,Flase,False,True,True,True
THS_WH000_A04_SOUL_BASE,Felling Swing,(Enemy/Single Target/STR),Felling,Swing,False,False,False,False,Flase,False,True,True,True
THS_WH000_B01,Squidblade,(Enemy/All Targets/STR),Squid,Blade,False,False,False,False,Flase,False,True,True,True
THS_WH000_B01,Windstorm,(Enemy/All Targets/STR),Wind,Storm,False,False,False,False,Flase,False,True,True,True
OHG_GL000_A01,Fowl's Bane,(Enemy/Single Target/Antiair/DEX),Fowl's,Bane,False,False,False,False,Flase,False,True,True,True
OHG_GL000_A02,Retaliation,(Enemy/Single Target/Guaranteed Hit/DEX),Retalia,Tion,False,False,False,False,Flase,False,True,True,True
OHG_GL000_A05,Delayed Fire,(Enemy/Single Target/Antiground/DEX) Stun chance 50%.,Delayed,Fire,False,False,False,False,Flase,False,True,True,True
OHG_GL000_B04,Mighty Tutor,(Enemy/Single Target/Antiair/DEX) Target attack power -10%.,Mighty,Tutor,False,False,False,False,Flase,False,True,True,True
OHG_GL000_B08,Bat Chaser,(Enemy/Single Target/Antiair/MOB),Bat,Chaser,False,False,False,False,Flase,False,True,True,True
OHG_GL000_B08,Awakened Ricochet,(Enemy/Single Target/Antiair/DEX) Own attack power +20%.,Awakened,Ricochet,False,False,False,False,Flase,False,True,True,True
THG_GH000_A01,Bouncing Slug,(Enemy/Single Target/Antiair/DEX),Bouncing,Slug,False,False,False,False,Flase,False,True,True,True
THG_GH000_A01,Buckshot Headbutt,(Enemy/Single Target/Antiair/DEX) Stun chance 50%.,Buckshot,Headbutt,False,False,False,False,Flase,False,True,True,True
THG_GH000_A03,Heat Shower,(Enemy/Single Target/Antiair/DEX) Provoke enemy.,Heat,Shower,False,False,False,False,Flase,False,True,True,True
THG_GH000_A04,Carapace Buster,(Enemy/Single Target/Antiair/DEX) Target defense -20%.,Carapace,Buster,False,False,False,False,Flase,False,True,True,True
THG_GH000_B01,Scream Burst,(Enemy/Single Target/Antiair/DEX),Scream,Burst,False,False,False,False,Flase,False,True,True,True
THG_GH000_B02_SOUL_BASE,Elemental Suppression,(Enemy/All Targets/Antiair/DEX) Target spell power -20%.,Elemental,Suppression,False,False,False,False,Flase,False,True,True,True
MAR_MA000_A01,Amphibian Punch,(Enemy/Single Target/STR),Amphibian,Punch,False,False,False,False,Flase,False,True,True,True
MAR_MA000_A07,Mighty Thrust,(Enemy/Single Target/DEX) Target defense -10%.,Mighty,Thrust,False,False,False,False,Flase,False,True,True,True
MAR_MA000_A08,Lightning Leg,(Enemy/Single Target/MOB),Lightning,Leg,False,False,False,False,Flase,False,True,True,True
MAR_MA000_B01,Leaping Seahorse,(Enemy/Single Target/STR),Leaping,Seahorse,False,False,False,False,Flase,False,True,True,True
MAR_MA000_B04,Dragon's Fang,(Enemy/Single Target/STR),Dragon's,Fang,False,False,False,False,Flase,False,True,True,True
MAR_MA000_A04,Porcine Tackle,(Enemy/Single Target/END),Porcine,Tackle,False,False,False,False,Flase,False,True,True,True
MAR_MA000_A04,Flying Tackle,(Enemy/Single Target/Antiair/END),Flying,Tackle,False,False,False,False,Flase,False,True,True,True
OHS_WL000_A04_BLD01,Scarlet Harbinger,(Enemy/Single Target/Guaranteed Hit/LP -1/MOB) Stun chance 50%.,Scarlet,Harbinger,True,False,False,False,Flase,False,False,True,False
OHS_WL000_A04_BLD02,Sanguine Chain,(Enemy/Single Target/Guaranteed Hit/LP -1/MOB),Sanguine,Chain,True,False,False,False,Flase,False,False,True,False
OHS_WL000_A04_BLD03,Sanguine Pursuit,(Enemy/Single Target/Guaranteed Hit/LP -1/MOB),Sanguine,Pursuit,True,False,False,False,Flase,False,False,True,False
OHS_WL000_B01_BLD01,Blood Rage,(Enemy/Single Target/Guaranteed Hit/LP -2/STR) Sudden death chance 75%.,Blood,Rage,True,False,False,False,Flase,False,False,True,False
OHS_WL000_B01_BLD02,Dark Rage,(Enemy/Single Target/Guaranteed Hit/LP -1/STR) Darkness chance 75%.,Dark,Rage,True,False,False,False,Flase,False,False,True,False
THS_WH000_A02_BLD03,Sanguine Counterattack,(Enemy/Single Target/Guaranteed Hit/LP -1/DEX) Target attack power -20%.,Sanguine,Counterattack,True,False,False,False,Flase,False,False,True,False
THS_WH000_A04_BLD01,Sanguine Stun,(Enemy/Single Target/Guaranteed Hit/LP -1/STR) Target defense -10%. Stun chance 100%.,Sanguine,Stun,True,False,False,False,Flase,False,False,True,False
THS_WH000_A04_BLD02,Sanguine Delay,(Enemy/Single Target/Guaranteed Hit/LP -1/STR) Target defense -10%.,Sanguine,Delay,True,False,False,False,Flase,False,False,True,False
THS_WH000_B01_BLD01,,,Sanguine,Wind,True,False,False,False,Flase,False,False,True,False
THS_WH000_B01_BLD02,Deathgale,(Enemy/All Targets/Guaranteed Hit/LP -3/STR) Sudden death chance 50%.,Deadly,Wind,True,False,False,False,Flase,False,False,True,False
OHG_GL000_B03_BLD01,Leading the People,(Enemy/Single Target/Guaranteed Hit/LP -2/DEX) When leading a United Attack all participants' attack power +10%.,Leading the,People,True,False,False,False,Flase,False,False,True,False
OHG_GL000_B03_BLD02,,,Brother,Hood,True,False,False,False,Flase,False,False,True,False
OHG_GL000_B04_BLD01,Sanguine Poison,(Enemy/Single Target/Guaranteed Hit/LP -1/DEX) Target attack power -10%. Poison chance 75%.,Sanguine,Poison,True,False,False,False,Flase,False,False,True,False
OHG_GL000_B04_BLD02,Deadly Shot,(Enemy/Single Target/Guaranteed Hit/LP -2/DEX) Target attack power -10%. Sudden death chance 75%.,Deadly,Shot,True,False,False,False,Flase,False,False,True,False
OHG_GL000_B05_BLD01,Sanguine Touch,(Enemy/Single Target/Guaranteed Hit/LP -1/DEX) ,Sanguine,Touch,True,False,False,False,Flase,False,False,True,False
THG_GH000_A02_BLD01,Last Blood,(Enemy/Single Target/Guaranteed Hit on Ground/LP -1/DEX) Target speed -8%.,Last,Blood,True,False,False,False,Flase,False,False,True,False
THG_GH000_A02_BLD02,Sanguine Dread,(Enemy/Single Target/Guaranteed Hit on Ground/LP -2/DEX) Target speed -8%. Confusion chance 75%.,Sanguine,Dread,True,False,False,False,Flase,False,False,True,False
THG_GH000_A03_BLD01,Sanguine Shower,(Enemy/Single Target/Guaranteed Hit/LP -1/DEX) Provoke enemy.,Sanguine,Shower,True,False,False,False,Flase,False,False,True,False
THG_GH000_B01_BLD01,Trigger-Happy,(Enemy/Single Target/Guaranteed Hit/LP -1/DEX) Stun chance 50%.,Trigger-,Happy,True,False,False,False,Flase,False,False,True,False
THG_GH000_B02_BLD01,,,Break,Barrage,True,False,False,False,Flase,False,False,True,False
