label, GetName(), cantlearn, description, effect, fixedrole, hp, lp, Name, PRM_INT, PRM_QUI, PRM_STR, PRM_TEC, PRM_VIT, PRM_WIL, SLV_Do, SLV_Ka, SLV_Kin, SLV_Moku, SLV_Sui, Sortindex, specialarts, type
SOUL_E_W10_DRIFTING_LIZARD_00_A, Drifting Lizard, False, Btl_SOUL_E_W10_DRIFTING_LIZARD_00_A_RoleDescription, ROLE_EF_DAA_UP_003 ROLE_EF_ZAND_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W10_DRIFTING_LIZARD_00_A_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, SOUL_E_M0320_A, Soul
SOUL_E_W10_TSUCHINOKO_00_A, Tsuchinoko, False, Btl_SOUL_E_W10_TSUCHINOKO_00_A_RoleDescription, ROLE_EF_TOTA_UP_003 ROLE_EF_STOD_UP_4 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W10_TSUCHINOKO_00_A_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, SOUL_E_M0300_A, Soul
SOUL_E_W10_MONOFFID_00_A, Monophid, False, Btl_SOUL_E_W10_MONOFFID_00_A_RoleDescription, ROLE_EF_DTHD_UP_4 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W10_MONOFFID_00_A_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, SOUL_E_M0230_A, Soul
SOUL_E_W10_NENKIN_00_A, Myxomycete, False, Btl_SOUL_E_W10_NENKIN_00_A_RoleDescription, ROLE_EF_OVERATTACKRATE_UP_002 ROLE_EF_DAD_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W10_NENKIN_00_A_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, SOUL_E_M0500_A, Soul
SOUL_E_W10_MUTANT303_00_A, Rogue Species #303, False, Btl_SOUL_E_W10_MUTANT303_00_A_RoleDescription, ROLE_EF_ZANA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W10_MUTANT303_00_A_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, SOUL_E_M0720_A, Soul
SOUL_E_W10_QWEEN_00_A, Rogue Species 303: Green Queen, False, Btl_SOUL_E_W10_QWEEN_00_A_RoleDescription, ROLE_EF_THUD_UP_015 ROLE_EF_STOD_UP_3 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W10_QWEEN_00_A_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, SOUL_E_M0720_A, Soul
SOUL_E_W10_QWEEN_00_B, Rogue Species 303: Yellow Queen, False, Btl_SOUL_E_W10_QWEEN_00_B_RoleDescription, ROLE_EF_COLD_UP_015 ROLE_EF_INTERRUPTDODGE_025 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W10_QWEEN_00_B_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, SOUL_E_M0720_A, Soul
SOUL_E_W10_QWEEN_00_C, Rogue Species 303: Red Queen, False, Btl_SOUL_E_W10_QWEEN_00_C_RoleDescription, ROLE_EF_OVERATTACKRATE_UP_001 ROLE_EF_DAD_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W10_QWEEN_00_C_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, SOUL_E_M0720_A, Soul
SOUL_E_W10_SPRIGGAN_00_A, Spriggan, False, Btl_SOUL_E_W10_SPRIGGAN_00_A_RoleDescription, ROLE_EF_ZANA_UP_003 ROLE_EF_INTERRUPTDODGE_025 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W10_SPRIGGAN_00_A_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Soul
SOUL_E_W12_BOOK_KEEPER_00_A, Tome Guardian, False, Btl_SOUL_E_W12_BOOK_KEEPER_00_A_RoleDescription, ROLE_EF_ZANA_UP_003 ROLE_EF_INTERRUPTDODGE_025 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W12_BOOK_KEEPER_00_A_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Soul
SOUL_E_W12_M0120_A, Buffoon, False, Btl_SOUL_E_W12_M0120_A_RoleDescription, ROLE_EF_MAGA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W12_M0120_A_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Soul
SOUL_E_W12_BOSS_GOD_00_A, Iron Maiden, False, Btl_SOUL_E_W12_BOSS_GOD_00_A_RoleDescription, ROLE_EF_TOTA_UP_003 ROLE_EF_RAGEDAMAGE_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W12_BOSS_GOD_00_A_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, SOUL_E_M2100_A, Soul
SOUL_E_W15_BOSS_ALESSA_A, , False, Btl_SOUL_E_W15_BOSS_ALESSA_A_RoleDescription, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W15_BOSS_ALESSA_A_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Soul
SOUL_E_W15_BOSS_CEO_C, , False, Btl_SOUL_E_W15_BOSS_CEO_C_RoleDescription, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W15_BOSS_CEO_C_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Soul
SOUL_E_W19_M1011_A, Queen Bee, False, Btl_SOUL_E_W19_M1011_A_RoleDescription, ROLE_EF_DAA_UP_003 ROLE_EF_STAD_UP_3 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SOUL_E_W19_M1011_A_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, SOUL_E_M1010_A, Soul
ROLE_001, Punisher, False, Btl_ROLE_001_RoleDescription, ROLE_EF_ZANA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_001_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, _NOT_SPECIFIED_, Common
ROLE_002, Striker, False, Btl_ROLE_002_RoleDescription, ROLE_EF_DAA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_002_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, _NOT_SPECIFIED_, Common
ROLE_003, Point Man, False, Btl_ROLE_003_RoleDescription, ROLE_EF_TOTA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_003_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, _NOT_SPECIFIED_, Common
ROLE_004, Cannoneer, False, Btl_ROLE_004_RoleDescription, ROLE_EF_HEAA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_004_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, _NOT_SPECIFIED_, Common
ROLE_005, Ice Sculptor, False, Btl_ROLE_005_RoleDescription, ROLE_EF_COLA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_005_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, _NOT_SPECIFIED_, Common
ROLE_006, Engineer, False, Btl_ROLE_006_RoleDescription, ROLE_EF_THUA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_006_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, _NOT_SPECIFIED_, Common
ROLE_007, Sagacious, False, Btl_ROLE_007_RoleDescription, ROLE_EF_COLA_UP_003 ROLE_EF_MAGA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_007_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, _NOT_SPECIFIED_, Common
ROLE_008, Fencer, False, Btl_ROLE_008_RoleDescription, ROLE_EF_ZAND_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_008_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, _NOT_SPECIFIED_, Common
ROLE_009, Hardy, False, Btl_ROLE_009_RoleDescription, ROLE_EF_DAD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_009_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, _NOT_SPECIFIED_, Common
ROLE_010, Beguiler, False, Btl_ROLE_010_RoleDescription, ROLE_EF_TOTD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_010_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, _NOT_SPECIFIED_, Common
ROLE_011, Heatproof, False, Btl_ROLE_011_RoleDescription, ROLE_EF_HEAD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_011_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, _NOT_SPECIFIED_, Common
ROLE_012, Coldproof, False, Btl_ROLE_012_RoleDescription, ROLE_EF_COLD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_012_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, _NOT_SPECIFIED_, Common
ROLE_013, Shockproof, False, Btl_ROLE_013_RoleDescription, ROLE_EF_THUD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_013_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, _NOT_SPECIFIED_, Common
ROLE_014, Learned, False, Btl_ROLE_014_RoleDescription, ROLE_EF_TOTA_UP_003 ROLE_EF_MAGD_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_014_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, _NOT_SPECIFIED_, Common
ROLE_015, Unflinching, False, Btl_ROLE_015_RoleDescription, ROLE_EF_PARD_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_015_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, _NOT_SPECIFIED_, Common
ROLE_016, Tenacious, False, Btl_ROLE_016_RoleDescription, ROLE_EF_COLD_UP_010 ROLE_EF_POID_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_016_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, _NOT_SPECIFIED_, Common
ROLE_017, Dependable, False, Btl_ROLE_017_RoleDescription, ROLE_EF_GUA_UP_003 ROLE_EF_CNFD_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_017_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, _NOT_SPECIFIED_, Common
ROLE_018, Upbeat, False, Btl_ROLE_018_RoleDescription, ROLE_EF_HEAD_UP_010 ROLE_EF_DRKD_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_018_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, _NOT_SPECIFIED_, Common
ROLE_019, Congenial, False, Btl_ROLE_019_RoleDescription, ROLE_EF_STOD_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_019_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, _NOT_SPECIFIED_, Common
ROLE_020, Neatnik, False, Btl_ROLE_020_RoleDescription, ROLE_EF_SMED_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_020_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, _NOT_SPECIFIED_, Common
ROLE_021, Pliable, False, Btl_ROLE_021_RoleDescription, ROLE_EF_STAD_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_021_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, _NOT_SPECIFIED_, Common
ROLE_022, Indomitable, False, Btl_ROLE_022_RoleDescription, ROLE_EF_DTHD_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_022_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, _NOT_SPECIFIED_, Common
ROLE_023, Rationalist, False, Btl_ROLE_023_RoleDescription, ROLE_EF_OVERATTACKRATE_UP_002 ROLE_EF_PROD_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_023_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, _NOT_SPECIFIED_, Common
ROLE_024, Linkmaker, False, Btl_ROLE_024_RoleDescription, ROLE_EF_OVERATTACKRATE_UP_002 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_024_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, _NOT_SPECIFIED_, Common
ROLE_025, Slow Starter, False, Btl_ROLE_025_RoleDescription, ROLE_EF_OA_RATETURN_UP_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_025_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, _NOT_SPECIFIED_, Common
ROLE_026, Uncompromising, False, Btl_ROLE_026_RoleDescription, ROLE_EF_OA_RATEINACTIVE_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_026_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, _NOT_SPECIFIED_, Common
ROLE_027, Tuner, False, Btl_ROLE_027_RoleDescription, ROLE_EF_OA_RATEAREA_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_027_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, _NOT_SPECIFIED_, Common
ROLE_028, Pioneer, False, Btl_ROLE_028_RoleDescription, ROLE_EF_OA_RATESTART_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_028_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, _NOT_SPECIFIED_, Common
ROLE_029, Dreamer, False, Btl_ROLE_029_RoleDescription, ROLE_EF_OA_RATEEND_UP_010 ROLE_EF_ZANA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_029_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, _NOT_SPECIFIED_, Common
ROLE_030, Fastidious, False, Btl_ROLE_030_RoleDescription, ROLE_EF_OA_RATEWEAK_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_030_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, _NOT_SPECIFIED_, Common
ROLE_031, Schemer, False, Btl_ROLE_031_RoleDescription, ROLE_EF_OVERATTACKHITSTATUS ROLE_EF_OA_AREA_0 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_031_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, _NOT_SPECIFIED_, Common
ROLE_032, Standard-Bearer, False, Btl_ROLE_032_RoleDescription, ROLE_EF_QUICKNESS_UP_1 ROLE_EF_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_032_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, _NOT_SPECIFIED_, Common
ROLE_033, Amiable, False, Btl_ROLE_033_RoleDescription, ROLE_EF_OA_AREA_0 ROLE_EF_OVERATTACKRATE_UP_004 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_033_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, _NOT_SPECIFIED_, Common
ROLE_034, Unorthodox, False, Btl_ROLE_034_RoleDescription, ROLE_EF_OA_AREA_INVERSE ROLE_EF_OVERDRIVE_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_034_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, _NOT_SPECIFIED_, Common
ROLE_035, Scrupulous, False, Btl_ROLE_035_RoleDescription, ROLE_EF_HITRATE_020 ROLE_EF_OVERATTACKRATE_UP_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_035_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, _NOT_SPECIFIED_, Common
ROLE_036, Birdbane, False, Btl_ROLE_036_RoleDescription, ROLE_EF_FLOATENEMYHIT_DOWN_015 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_036_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, _NOT_SPECIFIED_, Common
ROLE_037, Impetuous, False, Btl_ROLE_037_RoleDescription, ROLE_EF_RAGEDAMAGE_UP_020 ROLE_EF_PROD_DOWN_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_037_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, _NOT_SPECIFIED_, Common
ROLE_038, Breaker, False, Btl_ROLE_038_RoleDescription, ROLE_EF_GUA_DOWN_030 ROLE_EF_HITRATE_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_038_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, _NOT_SPECIFIED_, Common
ROLE_039, Ward, False, Btl_ROLE_039_RoleDescription, ROLE_EF_GUA_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_039_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, _NOT_SPECIFIED_, Common
ROLE_040, Unbeing, False, Btl_ROLE_040_RoleDescription, ROLE_EF_ZANA_UP_003 ROLE_EF_ZAND_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_040_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, _NOT_SPECIFIED_, Common
ROLE_041, Wary, False, Btl_ROLE_041_RoleDescription, ROLE_EF_COUNTERGUARD_050 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_041_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, _NOT_SPECIFIED_, Common
ROLE_042, Lookout, False, Btl_ROLE_042_RoleDescription, ROLE_EF_DODGE_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_042_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, _NOT_SPECIFIED_, Common
ROLE_043, Survival Instinct, False, Btl_ROLE_043_RoleDescription, ROLE_EF_TOTD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_043_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, _NOT_SPECIFIED_, Common
ROLE_044, Resourceful, False, Btl_ROLE_044_RoleDescription, ROLE_EF_INTERRUPTDODGE_050 ROLE_EF_DODGE_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_044_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, _NOT_SPECIFIED_, Common
ROLE_045, Prompt, False, Btl_ROLE_045_RoleDescription, ROLE_EF_QUICKNESS_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_045_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, _NOT_SPECIFIED_, Common
ROLE_046, Anchor, False, Btl_ROLE_046_RoleDescription, ROLE_EF_QUICKNESS_DOWN_2 ROLE_EF_TOTA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_046_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, _NOT_SPECIFIED_, Common
ROLE_047, Devoted, False, Btl_ROLE_047_RoleDescription, ROLE_EF_MAGSPEED_DOWN_12 ROLE_EF_STAD_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_047_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, _NOT_SPECIFIED_, Common
ROLE_048, Diversion, False, Btl_ROLE_048_RoleDescription, ROLE_EF_HAT_UP_2 ROLE_EF_DAA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_048_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, _NOT_SPECIFIED_, Common
ROLE_049, Ambusher, False, Btl_ROLE_049_RoleDescription, ROLE_EF_HAT_DOWN_2 ROLE_EF_OA_RATEINACTIVE_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_049_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, _NOT_SPECIFIED_, Common
