label, NpcLabel, ExhibitItemLabel, ExhibitRank, ExhibitItemNum, BargainItemLabel1, BargainItemNum1, BargainItemLabel2, BargainItemNum2, BargainItemLabel3, BargainItemNum3, RecommendItemLabel, RecommendItemNum, ReleaseFlagLabel, OnlyOnce, Save, SortIndex
EXHIBIT_319, TRADE_NPC_W10, GLONE03_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1394
EXHIBIT_320, TRADE_NPC_W15, GLONE04_A, 3, 1, SOZAI_SPIRIT_STONE, 3, SOZAI_SPIRIT_STONE, 5, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1395
EXHIBIT_321, TRADE_NPC_W15, GLONE04_B, 4, 1, SOZAI_SPIRIT_STONE, 8, SOZAI_SPIRIT_STONE, 10, SOZAI_IRON_ORE, 1, SOZAI_IRON_ORE, 2, _NOT_SPECIFIED_, False, False, 1396
EXHIBIT_322, TRADE_NPC_W10, GLONE04_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1397
EXHIBIT_323, TRADE_NPC_W10, GLONE04_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1398
EXHIBIT_324, TRADE_NPC_W10, GLONE05_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1399
EXHIBIT_325, TRADE_NPC_W10, GLONE05_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1400
EXHIBIT_326, TRADE_NPC_W10, GLONE05_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1401
EXHIBIT_327, TRADE_NPC_W10, GLONE05_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1402
EXHIBIT_328, TRADE_NPC_W10, GLONE06_A, 999, 1, SOZAI_MAGIC_STONE, 4, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOZAI_ORB, 2, _NOT_SPECIFIED_, True, True, 1403
EXHIBIT_329, TRADE_NPC_W10, GLONE06_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1404
EXHIBIT_330, TRADE_NPC_W10, GLONE07_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1405
EXHIBIT_331, TRADE_NPC_W10, GLONE07_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1406
EXHIBIT_332, TRADE_NPC_W10, GLONE07_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1407
EXHIBIT_333, TRADE_NPC_W10, GLONE07_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1408
EXHIBIT_334, TRADE_NPC_W10, GLONE08_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1409
EXHIBIT_335, TRADE_NPC_W10, GLONE08_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1410
EXHIBIT_336, TRADE_NPC_W10, GLONE08_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1411
EXHIBIT_337, TRADE_NPC_W10, GLONE09_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1412
EXHIBIT_338, TRADE_NPC_W10, GLONE09_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1413
EXHIBIT_339, TRADE_NPC_W10, GLONE10_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1414
EXHIBIT_340, TRADE_NPC_W10, GLONE10_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1415
EXHIBIT_341, TRADE_NPC_W10, GLONE10_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1416
EXHIBIT_342, TRADE_NPC_W10, GLONE10_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1417
EXHIBIT_343, TRADE_NPC_W10, GLONE11_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1418
EXHIBIT_344, TRADE_NPC_W10, GLONE11_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1419
EXHIBIT_345, TRADE_NPC_W10, GLONE11_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1420
EXHIBIT_346, TRADE_NPC_W10, GLONE12_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1421
EXHIBIT_347, TRADE_NPC_W10, GLONE13_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1422
EXHIBIT_348, TRADE_NPC_W10, GLONE13_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1423
EXHIBIT_349, TRADE_NPC_W10, GLONE13_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1424
EXHIBIT_350, TRADE_NPC_W10, GLONE13_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1425
EXHIBIT_351, TRADE_NPC_W10, GLONE14_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1426
EXHIBIT_352, TRADE_NPC_W10, GLONE14_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1427
EXHIBIT_353, TRADE_NPC_W10, GLONE15_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1428
EXHIBIT_354, TRADE_NPC_W10, GLONE16_A, 999, 1, SOZAI_ORB, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOZAI_MAGIC_STONE, 3, _NOT_SPECIFIED_, True, True, 1429
EXHIBIT_355, TRADE_NPC_W10, GLONE17_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1430
EXHIBIT_356, TRADE_NPC_W10, GLONE18_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1431
EXHIBIT_357, TRADE_NPC_W13, GHMAC_OLD_01, 2, 1, SOZAI_ORB, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, True, True, 1432
EXHIBIT_358, TRADE_NPC_W10, GHMAC_OLD_02, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1433
EXHIBIT_359, TRADE_NPC_W10, GHMAC_OLD_03, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1434
EXHIBIT_360, TRADE_NPC_W10, GHMAC_OLD_04, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1435
EXHIBIT_361, TRADE_NPC_W15, GHMAC01_A, 3, 1, SOZAI_SPIRIT_STONE, 3, SOZAI_SPIRIT_STONE, 5, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1436
EXHIBIT_362, TRADE_NPC_W15, GHMAC01_B, 4, 1, SOZAI_SPIRIT_STONE, 8, SOZAI_SPIRIT_STONE, 10, SOZAI_IRON_ORE, 1, SOZAI_IRON_ORE, 2, _NOT_SPECIFIED_, False, False, 1437
EXHIBIT_363, TRADE_NPC_W10, GHMAC01_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1438
EXHIBIT_364, TRADE_NPC_W10, GHMAC01_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1439
EXHIBIT_365, TRADE_NPC_W10, GHMAC01_E, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1440
EXHIBIT_366, TRADE_NPC_W15, GHMAC02_A, 5, 1, SOZAI_IRON_ORE, 3, SOZAI_SPIRIT_STONE, 30, _NOT_SPECIFIED_, 0, SOZAI_IRON_ORE, 4, _NOT_SPECIFIED_, False, False, 1441
EXHIBIT_367, TRADE_NPC_W15, GHMAC02_B, 6, 1, SOZAI_MAGIC_STONE, 1, SOZAI_IRON_ORE, 10, _NOT_SPECIFIED_, 0, SOZAI_MAGIC_STONE, 2, _NOT_SPECIFIED_, False, False, 1442
EXHIBIT_368, TRADE_NPC_W15, GHMAC02_C, 7, 1, SOZAI_OBSIDIAN, 2, SOZAI_MAGIC_STONE, 4, SOZAI_IRON_ORE, 30, SOZAI_MAGIC_STONE, 4, _NOT_SPECIFIED_, False, False, 1443
EXHIBIT_369, TRADE_NPC_W15, GHMAC02_D, 8, 1, SOZAI_OBSIDIAN, 5, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1444
EXHIBIT_370, TRADE_NPC_W10, GHMAC02_E, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1445
EXHIBIT_371, TRADE_NPC_W10, GHMAC02_2_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1446
EXHIBIT_372, TRADE_NPC_W10, GHFLA01_ZERO, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1447
EXHIBIT_373, TRADE_NPC_W10, GHFLA01_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1448
EXHIBIT_374, TRADE_NPC_W10, GHFLA01_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1449
EXHIBIT_375, TRADE_NPC_W10, GHFLA01_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1450
EXHIBIT_376, TRADE_NPC_W10, GHFLA01_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1451
EXHIBIT_377, TRADE_NPC_W10, GHFLA01_2_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1452
EXHIBIT_378, TRADE_NPC_W10, GHFLA02_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1453
EXHIBIT_379, TRADE_NPC_W10, GHFLA02_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1454
EXHIBIT_380, TRADE_NPC_W10, GHFLA02_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1455
EXHIBIT_381, TRADE_NPC_W10, GHELE01_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1456
EXHIBIT_382, TRADE_NPC_W10, GHELE01_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1457
EXHIBIT_383, TRADE_NPC_W10, GHELE01_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1458
EXHIBIT_384, TRADE_NPC_W10, GHELE01_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1459
EXHIBIT_385, TRADE_NPC_W10, GHELE01_2_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1460
EXHIBIT_386, TRADE_NPC_W10, GHELE02_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1461
EXHIBIT_387, TRADE_NPC_W10, GHELE02_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1462
EXHIBIT_388, TRADE_NPC_W10, GHELE02_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1463
EXHIBIT_389, TRADE_NPC_W10, GHBOM01_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1464
EXHIBIT_390, TRADE_NPC_W10, GHBOM01_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1465
EXHIBIT_391, TRADE_NPC_W10, GHBOM01_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1466
EXHIBIT_392, TRADE_NPC_W10, GHBOM01_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1467
EXHIBIT_393, TRADE_NPC_W10, GHBOM01_2_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1468
EXHIBIT_394, TRADE_NPC_W10, GHBOM02_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1469
EXHIBIT_395, TRADE_NPC_W10, GHBOM02_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1470
EXHIBIT_396, TRADE_NPC_W10, GHBOM02_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1471
EXHIBIT_397, TRADE_NPC_W10, GHCHE01_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1472
EXHIBIT_398, TRADE_NPC_W10, GHCHE01_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1473
EXHIBIT_399, TRADE_NPC_W10, GHCHE01_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1474
EXHIBIT_400, TRADE_NPC_W10, GHCHE01_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1475
EXHIBIT_401, TRADE_NPC_W10, GHCHE01_2_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1476
EXHIBIT_402, TRADE_NPC_W10, GHCHE02_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1477
EXHIBIT_403, TRADE_NPC_W10, GHCHE02_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1478
EXHIBIT_404, TRADE_NPC_W10, GHCHE02_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1479
EXHIBIT_405, TRADE_NPC_W10, BLADGEAR_SWORD00, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1480
EXHIBIT_406, TRADE_NPC_W10, BLADGEAR_SWORD01, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1481
EXHIBIT_407, TRADE_NPC_W10, BLADGEAR_GUN00, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1482
EXHIBIT_408, TRADE_NPC_W10, BLADGEAR_GUN01, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1483
EXHIBIT_409, TRADE_NPC_W10, WLLSW_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1484
EXHIBIT_410, TRADE_NPC_W10, GLONE_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1485
EXHIBIT_411, TRADE_NPC_W10, MAMCR01_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1486
EXHIBIT_412, TRADE_NPC_W10, MAMCR02_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1487
EXHIBIT_413, TRADE_NPC_W10, MAMCR03_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1488
EXHIBIT_414, TRADE_NPC_W10, MAMCR04_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1489
EXHIBIT_415, TRADE_NPC_W10, MAMCR05_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1490
EXHIBIT_416, TRADE_NPC_W10, MAMCR06_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1491
EXHIBIT_417, TRADE_NPC_W10, MAMCR07_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1492
EXHIBIT_418, TRADE_NPC_W10, MAMCR08_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1493
EXHIBIT_419, TRADE_NPC_W10, MAMCR09_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1494
EXHIBIT_420, TRADE_NPC_W10, MAMCR10_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1495
EXHIBIT_421, TRADE_NPC_W10, MAMCR11_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1496
EXHIBIT_422, TRADE_NPC_W10, MAMCR12_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1497
EXHIBIT_423, TRADE_NPC_W10, MAMCR13_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1498
EXHIBIT_424, TRADE_NPC_W10, MAMCR14_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1499
EXHIBIT_425, TRADE_NPC_W10, MAMCR15_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1500
EXHIBIT_426, TRADE_NPC_W10, MAMCR16_DW, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1501
