label, GetName(), Abilities, afterGuard, AT_FIRE, AT_ICE, AT_LIGHTNING, AT_SLASH, AT_STAB, AT_STRIKE, atk, attackse, beforeGuard, conception, description, disablecontinue, dodgeRate, enemy, equiptype, fixedequip, gardse, guardRate, hideMenu, hit, hitse, mechaArts, model, parryse, PRM_Do, PRM_INT, PRM_Ka, PRM_Kin, PRM_Moku, PRM_QUI, PRM_STR, PRM_Sui, PRM_TEC, PRM_VIT, PRM_WIL, role, roleeffect, rsChant, rsConfusion, rsDark, rsDeath, rsParalysis, rsPetri, rsPoison, rsRage, rsStink, rsStun, skipAchievement, slot, sortindex, specialArts, TYPEB_FIRE, TYPEB_HP, TYPEB_ICE, TYPEB_INT, TYPEB_LIGHTNING, TYPEB_QUI, TYPEB_SLASH, TYPEB_STAB, TYPEB_STR, TYPEB_STRIKE, TYPEB_TEC, TYPEB_VIT, TYPEB_VIT, keepMax, name, price, IsSwordType() [personal note: LOL wut??]
SAAC_RING_ATK, Warrior's Ring, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, IDEA_AMBITION, SAAC_RING_ATK_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_START_ATK_UP_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3546, _NOT_SPECIFIED_, 4, 105, 4, 6, 4, 6, 4, 4, 14, 4, 6, 6, 6, 0, SAAC_RING_ATK_ItemName, 0, False
SAAC_RING_DEF, Guardian's Ring, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 3, 3, 3, 3, 3, 3, 0, _NOT_SPECIFIED_, 0, IDEA_GUARD, SAAC_RING_DEF_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A02a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, _NOT_SPECIFIED_, ROLE_EF_START_DEF_UP_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3547, _NOT_SPECIFIED_, 6, 105, 6, 6, 6, 6, 6, 6, 6, 6, 6, 14, 14, 0, SAAC_RING_DEF_ItemName, 0, False
SAAC_RING_AGL, Thief's Ring, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 3, 3, 3, 0, _NOT_SPECIFIED_, 0, IDEA_FREE, SAAC_RING_AGL_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A03a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, _NOT_SPECIFIED_, ROLE_EF_START_SPD_UP_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3548, _NOT_SPECIFIED_, 4, 105, 4, 6, 4, 6, 6, 6, 6, 6, 14, 6, 6, 0, SAAC_RING_AGL_ItemName, 0, False
SAAC_RING_MAG, Sage's Ring, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, IDEA_ORDER, SAAC_RING_MAG_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B02a_2, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 8, 1, 1, 1, 0, 0, 1, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_START_MAG_UP_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3549, _NOT_SPECIFIED_, 4, 105, 4, 14, 4, 6, 4, 4, 6, 4, 6, 6, 6, 0, SAAC_RING_MAG_ItemName, 0, False
SAAC_DUMBBELL_1, 10kg Dumbbell, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_DUMBBELL_1_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90X_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_QUICKNESS_DOWN_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3556, _NOT_SPECIFIED_, 2, 30, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, SAAC_DUMBBELL_1_ItemName, 0, False
SAAC_DUMBBELL_2, 20kg Dumbbell, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_DUMBBELL_2_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90X_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_QUICKNESS_DOWN_2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3557, _NOT_SPECIFIED_, 2, 60, 2, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3, 0, SAAC_DUMBBELL_2_ItemName, 0, False
SAAC_DUMBBELL_3, 30kg Dumbbell, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_DUMBBELL_3_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90X_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_QUICKNESS_DOWN_3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3558, _NOT_SPECIFIED_, 3, 100, 3, 4, 3, 4, 3, 3, 4, 3, 4, 4, 4, 0, SAAC_DUMBBELL_3_ItemName, 0, False
SAAC_DUMBBELL_4, 40kg Dumbbell, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_DUMBBELL_4_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90X_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_QUICKNESS_DOWN_4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3559, _NOT_SPECIFIED_, 4, 160, 4, 5, 4, 5, 4, 4, 5, 4, 5, 5, 5, 0, SAAC_DUMBBELL_4_ItemName, 0, False
SAAC_WATCH_1, Cheap Watch, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, IDEA_SCIENCE, SAAC_WATCH_1_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A03a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, _NOT_SPECIFIED_, ROLE_EF_BP_TURN6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3577, _NOT_SPECIFIED_, 2, 15, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 0, SAAC_WATCH_1_ItemName, 0, False
SAAC_WATCH_2, Wristwatch, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, IDEA_SCIENCE, SAAC_WATCH_2_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A03a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, _NOT_SPECIFIED_, ROLE_EF_BP_TURN5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3578, _NOT_SPECIFIED_, 3, 50, 3, 4, 3, 4, 3, 3, 4, 3, 8, 4, 4, 0, SAAC_WATCH_2_ItemName, 0, False
SAAC_WATCH_3, Silver Watch, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, IDEA_SCIENCE, SAAC_WATCH_3_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A03a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, _NOT_SPECIFIED_, ROLE_EF_BP_TURN4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3579, _NOT_SPECIFIED_, 4, 105, 4, 6, 4, 6, 4, 4, 6, 4, 12, 6, 6, 0, SAAC_WATCH_3_ItemName, 0, False
SAAC_WATCH_4, Chain Horologe, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 4, 4, 4, 4, 4, 4, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_WATCH_4_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A03a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 8, 0, 0, 0, 8, 8, 0, 8, 8, 8, _NOT_SPECIFIED_, ROLE_EF_OVERATTACKRATE_UP_004, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 0, Accessory, 3580, _NOT_SPECIFIED_, 7, 150, 7, 16, 7, 16, 7, 7, 16, 7, 16, 16, 16, 0, SAAC_WATCH_4_ItemName, 0, False
SAAC_TICKET_0, Cleaning Ticket, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_TICKET_0_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, Accessory, 3560, _NOT_SPECIFIED_, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, SAAC_TICKET_0_ItemName, 0, False
SAAC_TICKET_1, Street Stall Ticket, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_TICKET_1_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, _NOT_SPECIFIED_, ROLE_EF_MAGSPEED_UP_3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3561, _NOT_SPECIFIED_, 2, 15, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, SAAC_TICKET_1_ItemName, 0, False
SAAC_TICKET_2, Art Gallery Ticket, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_TICKET_2_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, _NOT_SPECIFIED_, ROLE_EF_MAGSPEED_DOWN_3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3562, _NOT_SPECIFIED_, 2, 30, 2, 6, 2, 3, 2, 2, 3, 2, 3, 3, 3, 0, SAAC_TICKET_2_ItemName, 0, False
SAAC_TICKET_3, Museum Ticket, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_TICKET_3_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, _NOT_SPECIFIED_, ROLE_EF_MAGSPEED_DOWN_6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3563, _NOT_SPECIFIED_, 3, 50, 3, 8, 3, 4, 3, 3, 4, 3, 4, 4, 4, 0, SAAC_TICKET_3_ItemName, 0, False
SAAC_TICKET_4, Black Market Ticket, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_TICKET_4_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, _NOT_SPECIFIED_, ROLE_EF_MAGSPEED_UP_6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3564, _NOT_SPECIFIED_, 4, 80, 4, 10, 4, 5, 4, 4, 5, 4, 5, 5, 5, 0, SAAC_TICKET_4_ItemName, 0, False
SAAC_TICKET_5, Concert Ticket, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_TICKET_5_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B03a_2, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, _NOT_SPECIFIED_, ROLE_EF_OVERDRIVE_UP_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3565, _NOT_SPECIFIED_, 4, 105, 4, 6, 4, 6, 4, 4, 6, 4, 6, 6, 6, 0, SAAC_TICKET_5_ItemName, 0, False
SAAC_GIVEAWAY_1, Tissues, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_GIVEAWAY_1_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3566, _NOT_SPECIFIED_, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, SAAC_GIVEAWAY_1_ItemName, 0, False
SAAC_GIVEAWAY_2, Glow Stick, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_GIVEAWAY_2_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3567, _NOT_SPECIFIED_, 2, 15, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, SAAC_GIVEAWAY_2_ItemName, 0, False
SAAC_GIVEAWAY_3, Acrylic Charm, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 6, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_GIVEAWAY_3_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_MAGD_UP_003, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3568, MAG_MG_C_02_Do02, 2, 30, 2, 3, 5, 3, 2, 2, 3, 2, 3, 3, 3, 0, SAAC_GIVEAWAY_3_ItemName, 0, False
SAAC_GIVEAWAY_4, Tumbler, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 8, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_GIVEAWAY_4_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, Accessory, 3569, MAG_MG_E_02_Su02, 6, 50, 3, 4, 3, 4, 3, 3, 4, 3, 4, 4, 4, 0, SAAC_GIVEAWAY_4_ItemName, 0, False
SAAC_GIVEAWAY_5, Hand Fan, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 10, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_GIVEAWAY_5_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, Accessory, 3570, MAG_MG_A_02_Mo02, 4, 80, 9, 5, 4, 5, 4, 4, 5, 4, 5, 5, 5, 0, SAAC_GIVEAWAY_5_ItemName, 0, False
SAAC_GIVEAWAY_6, Sports Towel, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 6, 6, 6, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_GIVEAWAY_6_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, Accessory, 3571, _NOT_SPECIFIED_, 7, 105, 7, 6, 7, 6, 4, 4, 6, 4, 6, 6, 6, 0, SAAC_GIVEAWAY_6_ItemName, 0, False
SAAC_GIVEAWAY_7, UV-Proof Stole, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 13, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_GIVEAWAY_7_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3572, _NOT_SPECIFIED_, 5, 140, 5, 7, 11, 7, 5, 5, 7, 5, 7, 7, 7, 0, SAAC_GIVEAWAY_7_ItemName, 0, False
SAAC_GIVEAWAY_8, Pocket Mirror, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_GIVEAWAY_8_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B01a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, Accessory, 3573, MAG_MG_A_04_Mo04, 5, 150, 5, 8, 5, 8, 5, 5, 8, 5, 8, 8, 8, 0, SAAC_GIVEAWAY_8_ItemName, 0, False
SAAC_ABILITY_UP_1, Sportswear, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 1, 1, 1, 1, 1, 1, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_ABILITY_UP_1_ItemExp, 0, 0, _NOT_SPECIFIED_, Inner, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B03a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_GROWPARAMETER_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, SubArmor, 3019, _NOT_SPECIFIED_, 2, 35, 2, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3, 0, SAAC_ABILITY_UP_1_ItemName, 0, False
SAAC_ABILITY_UP_2, Pressurized Base Layer, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 2, 2, 2, 2, 2, 2, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_ABILITY_UP_2_ItemExp, 0, 0, _NOT_SPECIFIED_, Inner, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B03a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_GROWPARAMETER_2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, SubArmor, 3020, _NOT_SPECIFIED_, 4, 85, 4, 5, 4, 5, 4, 4, 5, 4, 5, 5, 5, 0, SAAC_ABILITY_UP_2_ItemName, 0, False
SAAC_ABILITY_UP_3, Compression Gear, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 3, 3, 3, 3, 3, 3, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_ABILITY_UP_3_ItemExp, 0, 0, _NOT_SPECIFIED_, Inner, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B02a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_GROWPARAMETER_3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, SubArmor, 3021, _NOT_SPECIFIED_, 5, 145, 5, 7, 5, 7, 5, 5, 7, 5, 7, 7, 7, 0, SAAC_ABILITY_UP_3_ItemName, 0, False
SAAC_MASTR_CROWN_1, Master's Crown, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC_MASTR_CROWN_1_ItemExp, 0, 0, _NOT_SPECIFIED_, Acce, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B02a_2, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_GROWARTSRANK_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Accessory, 3581, _NOT_SPECIFIED_, 5, 150, 5, 8, 5, 8, 5, 5, 8, 5, 8, 8, 8, 0, SAAC_MASTR_CROWN_1_ItemName, 0, False
BLADGEAR_MANA00, Eggshell, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 24, 24, 24, 24, 24, 24, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, BLADGEAR_MANA00_ItemExp, 1, 0, _NOT_SPECIFIED_, NormalArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A02a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, MainArmor, 4200, _NOT_SPECIFIED_, 6, 35, 6, 3, 6, 3, 6, 6, 3, 6, 3, 5, 5, 1, BLADGEAR_MANA00_ItemName, 0, False
BLADGEAR_MANA01, Shed Musua, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 33, 33, 33, 33, 33, 33, 0, _NOT_SPECIFIED_, 0, IDEA_LUST, BLADGEAR_MANA01_ItemExp, 1, 0, _NOT_SPECIFIED_, NormalArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_B02a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, ROLE_BLOOD_005, _NOT_SPECIFIED_, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, Vampire_MainArmor, 4201, _NOT_SPECIFIED_, 8, 65, 8, 4, 8, 4, 8, 8, 4, 8, 4, 7, 7, 1, BLADGEAR_MANA01_ItemName, 0, False
